trip_jarak,beh_peta_potensi,sosdem_usia,sosdem_penghasilan_pribadi,sosdem_penghasilan_keluarga,sosdem_pekerjaan_selain,beh_ojek_konvensional,loc_jumlah_pasar,loc_jumlah_ofm,loc_jml_b_permukiman,loc_jumlah_taman,trip_jenis_pesanan_Ride,trip_pickup
2.75,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
2.12,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
1.46,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
1.81,3,22,2499999.5,6499999.5,1,0,0,61,4524,0,0,Ciumbuleuit
2.81,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
0.87,3,22,2499999.5,6499999.5,1,0,0,68,2186,1,0,Hegarmanah
4.89,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
1.34,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
2.46,3,22,2499999.5,6499999.5,1,0,1,163,829,3,0,Citarum
1.96,3,22,2499999.5,6499999.5,1,0,1,163,829,3,0,Citarum
1.39,3,22,2499999.5,6499999.5,1,0,1,163,829,3,0,Citarum
1.99,3,22,2499999.5,6499999.5,1,0,1,163,829,3,0,Citarum
2.02,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.13,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
0.85,3,22,2499999.5,6499999.5,1,0,1,26,2983,0,0,Babakan Surabaya
1.61,3,22,2499999.5,6499999.5,1,0,0,51,1454,0,0,Antapani Kidul
1.79,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.03,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
2.66,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
2.21,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
2.48,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.48,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
0.82,3,22,2499999.5,6499999.5,1,0,0,30,9259,0,0,Cigadung
3.24,3,22,2499999.5,6499999.5,1,0,0,30,9259,0,0,Cigadung
4.39,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
1.91,3,22,2499999.5,6499999.5,1,0,1,30,1535,0,0,Sukaluyu
4.65,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
3.33,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
4.54,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
7.5,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
0.84,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
1.53,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
1.68,3,22,2499999.5,6499999.5,1,0,0,57,453,4,0,Lebak Siliwangi
0.83,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
1.99,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
3.28,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.78,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
1.55,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
4.09,3,22,2499999.5,6499999.5,1,0,1,32,438,1,0,Balong Gede
8.84,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
0.68,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,1,Sekeloa
7.44,3,22,2499999.5,6499999.5,1,0,0,68,2186,1,0,Hegarmanah
3.26,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
0.6,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
4.86,3,22,2499999.5,6499999.5,1,0,0,68,2186,1,0,Hegarmanah
5.13,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
0.51,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
1.23,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.8,3,22,2499999.5,6499999.5,1,0,0,34,2387,0,0,Pajajaran
1.2,3,22,2499999.5,6499999.5,1,0,0,46,948,0,0,Pasirkaliki
1.11,3,22,2499999.5,6499999.5,1,0,0,18,2551,0,0,Cibuntu
1.36,3,22,2499999.5,6499999.5,1,0,1,163,829,3,0,Citarum
3.38,3,22,2499999.5,6499999.5,1,0,1,163,829,3,0,Citarum
1.92,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
1.86,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
1.98,3,22,2499999.5,6499999.5,1,0,0,57,453,4,0,Lebak Siliwangi
0.97,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
2.49,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.1,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.47,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
4.57,3,22,2499999.5,6499999.5,1,0,1,66,1014,0,0,Kebon Pisang
2.2,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
4.5,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.01,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
1.08,3,22,2499999.5,6499999.5,1,0,0,29,1915,0,0,Cihaurgeulis
5.19,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
2.96,3,22,2499999.5,6499999.5,1,0,1,163,829,3,0,Citarum
2.65,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
1.72,3,22,2499999.5,6499999.5,1,0,0,57,453,4,0,Lebak Siliwangi
1.34,3,22,2499999.5,6499999.5,1,0,1,100,1105,2,0,Lebak Gede
2.65,3,22,2499999.5,6499999.5,1,0,0,45,3041,0,0,Sekeloa
3.33,3,22,2499999.5,6499999.5,1,0,0,106,9190,0,0,Dago
2.95,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
7.38,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
3.21,5,45,2499999.5,2499999.5,1,1,0,29,2569,0,0,Pasirlayung
5.64,5,45,2499999.5,2499999.5,1,1,0,78,5014,0,0,Cipedes
3.63,5,45,2499999.5,2499999.5,1,1,1,125,1428,5,0,Cihapit
3.81,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
4.87,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
6.51,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
2.04,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
0.56,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
2.81,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
8.92,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
4.35,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
3.03,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
4.25,5,45,2499999.5,2499999.5,1,1,0,13,2325,1,0,Padasuka
0.63,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
4.82,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
16.06,5,45,2499999.5,2499999.5,1,1,0,13,2325,1,0,Padasuka
4.62,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
2.38,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
5.56,5,45,2499999.5,2499999.5,1,1,0,13,2325,1,0,Padasuka
5.34,5,45,2499999.5,2499999.5,1,1,0,13,2325,1,0,Padasuka
0.5,5,45,2499999.5,2499999.5,1,1,0,13,2325,1,0,Padasuka
0.48,5,45,2499999.5,2499999.5,1,1,0,19,2316,0,0,Sukapada
5.19,5,45,2499999.5,2499999.5,1,1,0,35,326,0,0,Cipadung Wetan
4.76,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
5.13,5,45,2499999.5,2499999.5,1,1,1,66,1014,0,0,Kebon Pisang
4.08,5,45,2499999.5,2499999.5,1,1,1,125,1428,5,0,Cihapit
2.71,5,45,2499999.5,2499999.5,1,1,0,79,1104,3,0,Merdeka
4.23,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
2.77,5,45,2499999.5,2499999.5,1,1,0,19,2316,0,0,Sukapada
2.16,5,45,2499999.5,2499999.5,1,1,1,30,1535,0,0,Sukaluyu
4.52,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
2.19,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
1.96,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
6.96,5,45,2499999.5,2499999.5,1,1,0,19,2316,0,0,Sukapada
7.92,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
5.5,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
4.09,5,45,2499999.5,2499999.5,1,1,1,163,829,3,0,Citarum
0.91,5,45,2499999.5,2499999.5,1,1,0,19,2316,0,0,Sukapada
4.04,5,45,2499999.5,2499999.5,1,1,0,13,2325,1,0,Padasuka
2.99,5,45,2499999.5,2499999.5,1,1,0,19,2316,0,0,Sukapada
1.75,5,34,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
3.21,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.33,5,34,3499999.5,3499999.5,1,0,0,106,9190,0,0,Dago
1.67,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.65,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.96,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.39,5,34,3499999.5,3499999.5,1,0,2,90,1681,3,0,Taman Sari
0.73,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.68,5,34,3499999.5,3499999.5,1,0,0,106,9190,0,0,Dago
0.72,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.25,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.24,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.36,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.51,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.11,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.2,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.96,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.65,5,34,3499999.5,3499999.5,1,0,0,29,1915,0,0,Cihaurgeulis
2.02,5,34,3499999.5,3499999.5,1,0,1,125,1428,5,1,Cihapit
1.54,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.11,5,34,3499999.5,3499999.5,1,0,0,79,1104,3,0,Merdeka
0.94,5,34,3499999.5,3499999.5,1,0,0,106,9190,0,0,Dago
1.45,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.59,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.91,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.01,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.91,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.26,5,34,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
7.66,5,34,3499999.5,3499999.5,1,0,0,61,762,2,1,Malabar
2.75,5,34,3499999.5,3499999.5,1,0,0,29,1915,0,1,Cihaurgeulis
2.75,5,34,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.19,5,34,3499999.5,3499999.5,1,0,1,100,1105,2,0,Lebak Gede
0.85,5,34,3499999.5,3499999.5,1,0,0,45,3041,0,0,Sekeloa
1.59,5,34,3499999.5,3499999.5,1,0,0,57,453,4,0,Lebak Siliwangi
1.25,5,34,3499999.5,3499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.25,5,34,3499999.5,3499999.5,1,0,1,100,1105,2,0,Lebak Gede
0.96,5,34,3499999.5,3499999.5,1,0,0,45,3041,0,0,Sekeloa
2.75,5,34,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
6.65,5,34,3499999.5,3499999.5,1,0,0,13,2325,1,1,Padasuka
7.66,5,34,3499999.5,3499999.5,1,0,1,163,829,3,1,Citarum
1.37,5,34,3499999.5,3499999.5,1,0,0,48,844,0,0,Paledang
1.42,5,34,3499999.5,3499999.5,1,0,1,35,465,3,0,Babakan Ciamis
1.86,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.48,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
7.31,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.84,5,34,3499999.5,3499999.5,1,0,0,48,1197,0,0,Burangrang
1.2,5,34,3499999.5,3499999.5,1,0,0,48,1197,0,0,Burangrang
3.4,5,34,3499999.5,3499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.69,5,34,3499999.5,3499999.5,1,0,1,100,1105,2,0,Lebak Gede
3.05,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.69,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.46,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
2.17,5,34,3499999.5,3499999.5,1,0,1,100,1105,2,0,Lebak Gede
3.12,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
3.68,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.67,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
3.93,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.13,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
4.16,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.81,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.87,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
3.45,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.95,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.75,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
0.56,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.35,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
4.52,5,34,3499999.5,3499999.5,1,0,1,61,4627,0,0,Sarijadi
3.33,5,34,3499999.5,3499999.5,1,0,0,68,2186,1,0,Hegarmanah
6.96,5,34,3499999.5,3499999.5,1,0,0,57,453,4,0,Lebak Siliwangi
3.95,5,34,3499999.5,3499999.5,1,0,0,32,752,0,0,Pakemitan
4.12,5,34,3499999.5,3499999.5,1,0,0,99,2198,0,0,Sukamiskin
4.74,5,34,3499999.5,3499999.5,1,0,0,13,2325,1,0,Padasuka
6.39,5,34,3499999.5,3499999.5,1,0,0,23,1418,0,0,Kacapiring
1.0,5,34,3499999.5,3499999.5,1,0,1,125,1428,5,0,Cihapit
1.47,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
7.07,5,34,3499999.5,3499999.5,1,0,1,163,829,3,0,Citarum
1.63,4,47,2499999.5,2499999.5,1,0,2,90,1681,3,0,Taman Sari
0.38,4,47,2499999.5,2499999.5,1,0,2,90,1681,3,0,Taman Sari
1.2,4,47,2499999.5,2499999.5,1,0,0,106,9190,0,0,Dago
2.06,4,47,2499999.5,2499999.5,1,0,0,25,2461,0,0,Cikutra
0.91,4,47,2499999.5,2499999.5,1,0,1,31,4506,0,0,Mekarjaya
1.64,4,47,2499999.5,2499999.5,1,0,1,100,1105,2,0,Lebak Gede
1.04,4,47,2499999.5,2499999.5,1,0,0,13,2325,1,0,Padasuka
1.63,4,47,2499999.5,2499999.5,1,0,2,90,1681,3,0,Taman Sari
0.62,4,47,2499999.5,2499999.5,1,0,2,90,1681,3,0,Taman Sari
1.84,4,47,2499999.5,2499999.5,1,0,0,49,1754,2,0,Cipaganti
0.31,4,47,2499999.5,2499999.5,1,0,2,90,1681,3,0,Taman Sari
2.43,4,47,2499999.5,2499999.5,1,0,1,163,829,3,0,Citarum
1.67,4,47,2499999.5,2499999.5,1,0,1,66,1014,0,0,Kebon Pisang
2.06,4,47,2499999.5,2499999.5,1,0,0,13,2325,1,0,Padasuka
5.21,4,47,2499999.5,2499999.5,1,0,1,66,1014,0,0,Kebon Pisang
1.07,4,47,2499999.5,2499999.5,1,0,1,89,2356,0,0,Pasteur
2.09,4,47,2499999.5,2499999.5,1,0,0,106,9190,0,0,Dago
0.97,4,47,2499999.5,2499999.5,1,0,1,163,829,3,0,Citarum
2.52,4,47,2499999.5,2499999.5,1,0,1,124,3464,0,0,Turangga
1.92,4,47,2499999.5,2499999.5,1,0,0,61,762,2,0,Malabar
1.52,4,47,2499999.5,2499999.5,1,0,1,18,542,0,0,Pamoyanan
0.94,4,47,2499999.5,2499999.5,1,0,0,46,948,0,0,Pasirkaliki
4.37,4,47,2499999.5,2499999.5,1,0,1,125,1428,5,0,Cihapit
2.35,4,47,2499999.5,2499999.5,1,0,2,90,1681,3,0,Taman Sari
1.78,4,47,2499999.5,2499999.5,1,0,1,163,829,3,0,Citarum
1.89,4,47,2499999.5,2499999.5,1,0,0,13,2325,1,0,Padasuka
1.49,4,47,2499999.5,2499999.5,1,0,2,90,1681,3,0,Taman Sari
5.56,4,47,2499999.5,2499999.5,1,0,0,46,948,0,0,Pasirkaliki
2.36,4,47,2499999.5,2499999.5,1,0,1,163,829,3,0,Citarum
3.41,4,47,2499999.5,2499999.5,1,0,1,100,1105,2,0,Lebak Gede
2.82,4,47,2499999.5,2499999.5,1,0,1,100,1105,2,0,Lebak Gede
3.59,4,47,2499999.5,2499999.5,1,0,0,10,1521,0,0,Cicadas
0.65,4,47,2499999.5,2499999.5,1,0,0,10,1521,0,0,Cicadas
4.59,4,47,2499999.5,2499999.5,1,0,0,36,2058,0,0,Cigereleng
1.43,5,31,3499999.5,3499999.5,1,0,0,106,9190,0,1,Dago
2.44,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.42,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
0.91,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.71,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
2.37,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
0.75,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
2.16,5,31,3499999.5,3499999.5,1,0,0,106,9190,0,1,Dago
1.69,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
0.52,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.8,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.13,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.32,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.06,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
2.99,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.83,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
0.7,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.35,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
2.34,5,31,3499999.5,3499999.5,1,0,0,106,9190,0,1,Dago
1.64,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.53,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
0.35,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.88,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.85,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.09,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.84,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.33,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.1,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
2.37,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
3.91,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.59,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.78,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.55,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.3,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.21,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.29,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.51,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.4,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.36,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.07,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.61,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.18,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.69,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
2.18,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.77,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.14,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.53,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
0.99,5,31,3499999.5,3499999.5,1,0,0,106,9190,0,1,Dago
0.66,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.6,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.23,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
0.83,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
0.77,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.2,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
0.87,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.08,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.51,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.71,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
2.04,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.88,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.55,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.31,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.37,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.01,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.15,5,31,3499999.5,3499999.5,1,0,1,66,1014,0,1,Kebon Pisang
1.57,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.67,5,31,3499999.5,3499999.5,1,0,0,106,9190,0,1,Dago
2.19,5,31,3499999.5,3499999.5,1,0,0,29,5928,0,1,Babakan Sari
1.85,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.37,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.19,5,31,3499999.5,3499999.5,1,0,0,49,1754,2,1,Cipaganti
1.69,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
0.66,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.96,5,31,3499999.5,3499999.5,1,0,1,66,1014,0,1,Kebon Pisang
1.27,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
0.95,5,31,3499999.5,3499999.5,1,0,1,66,1014,0,1,Kebon Pisang
1.34,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.15,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.32,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.68,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.12,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.67,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.42,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
2.07,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.53,5,31,3499999.5,3499999.5,1,0,1,66,1014,0,1,Kebon Pisang
1.16,5,31,3499999.5,3499999.5,1,0,0,106,9190,0,1,Dago
1.68,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
2.45,5,31,3499999.5,3499999.5,1,0,2,24,1975,0,1,Sadang Serang
2.24,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
2.12,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.79,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
2.38,5,31,3499999.5,3499999.5,1,0,2,24,1975,0,1,Sadang Serang
2.39,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.04,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
1.45,5,31,3499999.5,3499999.5,1,0,1,66,1014,0,1,Kebon Pisang
1.31,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
0.41,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
0.83,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.26,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.22,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
0.89,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.16,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.67,5,31,3499999.5,3499999.5,1,0,1,100,1105,2,1,Lebak Gede
1.45,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
0.71,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.64,5,31,3499999.5,3499999.5,1,0,0,45,3041,0,1,Sekeloa
1.79,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
2.12,5,31,3499999.5,3499999.5,1,0,0,57,453,4,1,Lebak Siliwangi
