,trip_jarak,trip_pendapatan_bersih,trip_poin_tambahan,beh_peta_potensi,sosdem_usia,sosdem_jk,sosdem_pendidikan_terakhir,sosdem_jumlah_motor,sosdem_jumlah_mobil,sosdem_anggota_rt,sosdem_posisi_rt,sosdem_penghasilan_pribadi,sosdem_penghasilan_keluarga,sosdem_pekerjaan_selain,beh_platform,beh_rata_jam_online,beh_status_kendaraan,beh_lama_driver,beh_ojek_konvensional,loc_jumlah_pasar,loc_jumlah_sd,loc_jumlah_smp,loc_jumlah_sma,loc_jumlah_pt,loc_jumlah_halte,loc_jumlah_stasiun,loc_jumlah_terminal,loc_jumlah_hotel,loc_jumlah_mall,loc_jumlah_ofm,loc_jumlah_pickup,loc_jumlah_dropoff,loc_populasi,loc_jml_b_permukiman,loc_jumlah_taman,loc_jumlah_kantor,loc_avg_duration,trip_lamanya_waktu_pesanan,sosdem_status_nikah_Menikah,trip_jenis_pesanan_Food,trip_jenis_pesanan_Kurir Barang,trip_jenis_pesanan_Ride,trip_jenis_pembayaran_Tunai
9195,5.37,12800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,36.0,0,1,0,0,0
9196,1.3,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,22.0,0,1,0,0,0
9197,2.9,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,24.0,0,1,0,0,1
9198,4.27,10000.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,27.0,0,1,0,0,0
9199,6.77,14800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,31.0,0,1,0,0,0
9200,6.03,13600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,25.0,0,1,0,0,0
9201,0.98,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,18.0,0,1,0,0,0
9202,3.32,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,20.0,0,1,0,0,0
9203,3.22,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,23.0,0,1,0,0,0
9204,6.17,13200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,29.0,0,1,0,0,0
9205,5.08,12000.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,32.0,0,1,0,0,0
9206,2.81,11200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,25.0,0,1,0,0,0
9207,1.85,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,12.0,0,1,0,0,0
9208,4.31,11600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,20.0,0,1,0,0,1
9209,1.81,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,17.0,0,1,0,0,0
9210,0.5,9500.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,21.0,0,1,0,0,0
9211,0.95,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,10.0,0,1,0,0,0
9212,3.97,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,16.0,0,1,0,0,0
9213,1.37,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,10.0,0,1,0,0,1
9214,2.27,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,13.0,0,1,0,0,0
9215,6.31,14000.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,27.0,0,1,0,0,0
9216,3.4,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,19.0,0,1,0,0,0
9217,8.77,22400.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,24.0,0,1,0,0,0
9218,2.13,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,4,3,0,0,3,0,1,6,0,16,128,128,7522,1328,0,4.0,1193.483443708609,18.0,0,1,0,0,0
9219,0.96,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,11.0,0,1,0,0,0
9220,1.88,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,16.0,0,1,0,0,1
9221,2.75,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,17.0,0,1,0,0,0
9222,0.13,2000.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,10.0,0,1,0,0,0
9223,2.32,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,31.0,0,1,0,0,0
9224,2.1,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,13.0,0,1,0,0,0
9225,0.95,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,7.0,0,1,0,0,0
9226,1.53,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,16.0,0,1,0,0,0
9227,1.35,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,22.0,0,1,0,0,0
9228,1.47,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,11.0,0,1,0,0,0
9229,1.06,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,9.0,0,1,0,0,1
9230,1.57,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,8.0,0,1,0,0,0
9231,2.21,11200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,12.0,0,1,0,0,0
9232,2.11,11200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,19.0,0,1,0,0,0
9233,1.2,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,13.0,0,1,0,0,1
9234,3.01,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,19.0,0,1,0,0,0
9235,1.3,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,16.0,0,1,0,0,0
9236,1.86,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,17.0,0,1,0,0,0
9237,3.33,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,19.0,0,1,0,0,0
9238,2.84,11200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,19.0,0,1,0,0,0
9239,2.18,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,13.0,0,1,0,0,0
9240,1.69,14400.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,9.0,0,1,0,0,0
9241,2.17,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,12.0,0,1,0,0,0
9242,1.3,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,15.0,0,1,0,0,0
9243,4.48,10800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,24.0,0,1,0,0,0
9244,2.89,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,20.0,0,1,0,0,0
9245,2.31,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,25.0,0,1,0,0,0
9246,8.12,20800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,27.0,0,1,0,0,0
9247,2.33,11200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,19.0,0,1,0,0,0
9248,3.7,11200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,17.0,0,1,0,0,1
9249,4.2,13600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,9.0,0,1,0,0,0
9250,1.27,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,15.0,0,1,0,0,0
9251,3.16,11600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,23.0,0,1,0,0,0
9252,1.79,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,19.0,0,1,0,0,0
9253,4.14,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,39.0,0,1,0,0,0
9254,7.43,16000.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,23.0,0,1,0,0,0
9255,4.17,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,32.0,0,1,0,0,0
9256,2.33,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,17.0,0,1,0,0,0
9257,2.73,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,16.0,0,1,0,0,0
9258,1.01,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,4,1,1,1,0,0,0,3,0,24,115,146,21708,2425,0,5.0,1503.735099337748,24.0,0,1,0,0,0
9259,3.23,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,34.0,0,1,0,0,0
9260,2.48,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,34.0,0,1,0,0,0
9261,3.3,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,17.0,0,1,0,0,0
9262,0.35,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,3,1,1,0,2,0,0,30,0,76,283,258,18558,3867,0,7.0,1763.721854304636,15.0,0,1,0,0,0
9263,5.24,13200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,25.0,0,1,0,0,1
9264,1.25,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,6,0,0,0,1,0,0,0,0,18,159,111,28009,3928,0,3.0,1343.814569536424,30.0,0,1,0,0,0
9265,5.1,10800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,15.0,0,1,0,0,1
9266,3.58,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,15.0,0,1,0,0,0
9267,2.75,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,16.0,0,1,0,0,0
9268,2.12,14800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,21.0,0,1,0,0,0
9269,1.46,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,11.0,0,1,0,0,0
9270,1.81,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,4,1,2,0,0,1,12,0,61,89,209,23487,4524,0,5.0,2084.0,15.0,0,1,0,0,0
9271,2.81,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,25.0,0,1,0,0,0
9272,0.87,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,3,2,0,2,2,0,0,14,0,68,262,400,20196,2186,1,10.0,2028.569536423841,35.0,0,1,0,0,0
9273,4.89,11200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,30.0,0,1,0,0,0
9274,1.34,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,20.0,0,1,0,0,0
9275,2.46,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,15.0,0,1,0,0,0
9276,1.96,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,15.0,0,1,0,0,0
9277,1.39,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,28.0,0,1,0,0,0
9278,1.99,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,6,6,20,1,2,0,0,21,1,163,1972,1070,2255,829,3,18.0,1188.013245033113,15.0,0,1,0,0,0
9279,2.02,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,13.0,0,1,0,0,0
9280,1.13,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,12.0,0,1,0,0,0
9281,0.85,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,0,0,2,0,0,0,0,0,26,145,104,20762,2983,0,1.0,1369.615894039735,10.0,0,1,0,0,1
9282,1.61,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,6,3,1,0,0,0,0,1,0,51,172,198,25673,1454,0,4.0,1673.76821192053,13.0,0,1,0,0,0
9283,1.79,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,9.0,0,1,0,0,0
9284,1.03,13200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,16.0,0,1,0,0,0
9285,2.66,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,39.0,0,1,0,0,0
9286,2.21,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,17.0,0,1,0,0,0
9287,2.48,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,8.0,0,1,0,0,0
9288,1.48,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,16.0,0,1,0,0,0
9289,0.82,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,2,2,0,0,0,0,0,6,0,30,235,365,32232,9259,0,3.0,1638.476821192053,13.0,0,1,0,0,0
9290,3.24,8800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,2,2,0,0,0,0,0,6,0,30,235,365,32232,9259,0,3.0,1638.476821192053,19.0,0,1,0,0,0
9291,4.39,11600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,17.0,0,1,0,0,0
9292,1.91,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,3,1,0,1,1,0,0,4,0,30,246,322,16101,1535,0,2.0,1290.549668874172,12.0,0,1,0,0,0
9293,4.65,12000.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,29.0,0,1,0,0,0
9294,3.33,10000.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,11.0,0,1,0,0,0
9295,4.54,12400.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,17.0,0,1,0,0,0
9296,7.5,16000.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,65.0,0,1,0,0,0
9297,0.84,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,8.0,0,1,0,0,0
9298,1.53,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,24.0,0,1,0,0,0
9299,1.68,7200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,1,0,1,1,5,0,0,7,0,57,633,639,3986,453,4,10.0,1337.774834437086,13.0,0,1,0,0,0
9300,0.83,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,15.0,0,1,0,0,0
9301,1.99,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,19.0,0,1,0,0,0
9302,3.28,12400.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,0,1,0,3,4,0,0,9,0,100,1153,614,11028,1105,2,5.0,1318.596026490066,17.0,0,1,0,0,1
9303,1.78,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,20.0,0,1,0,0,0
9304,1.55,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,12.0,0,1,0,0,0
9305,4.09,12800.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,20.0,0,1,0,0,0
9306,8.84,23200.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,25.0,0,1,0,0,0
9307,0.68,9600.0,150.0,3,22,0,3,1,0.0,7,0,2499999.5,6499999.5,1,0,9,1,6,0,0,7,5,1,1,0,0,0,2,0,45,539,505,26966,3041,0,2.0,1561.841059602649,26.0,0,0,0,1,0
